x_m,y_m,along_m,lateral_m,expected_area_m2,mc_se_m2,no_signal_probability,within_5pct,guaranteed_reception,certificate_margin_m
-465.7211383239203,809.0811690796324,1030.0,-760.0000000000001,1586.7056,56.40688,0.017940428,False,False,-280.03906190397186
-479.8632739476511,794.9390334559015,1050.0,-760.0000000000001,1701.9025,62.48185,0.02081227,False,False,-296.18671494503457
-494.0054095713822,780.7968978321705,1070.0,-760.0000000000001,1830.8534,68.82935,0.0240141,False,False,-312.44047484066897
-508.14754519511325,766.6547622084396,1090.0,-760.0000000000001,1973.429,75.45947,0.02754304,False,False,-328.7964479181904
-522.2896808188441,752.5126265847086,1110.0,-760.0000000000001,2128.535,82.37099,0.03137133,False,False,-345.25090596512905
-536.4318164425749,738.3704909609777,1130.0,-760.0000000000001,2299.267,89.53347,0.03557995,False,False,-361.8002790424153
-550.573952066306,724.2283553372467,1150.0,-760.0000000000001,2488.723,96.93022,0.040250257,False,False,-378.44114854425345
-564.716087690037,710.0862197135158,1170.0,-760.0000000000001,2696.7134,104.57332,0.045378298,False,False,-395.1702405083045
-578.8582233137679,695.9440840897848,1190.0,-760.0000000000001,2922.0203,112.46958,0.050933447,False,False,-411.9844191774922
-593.0003589374987,681.8019484660539,1210.0,-760.0000000000001,3161.0547,120.63592,0.056823216,False,False,-428.88068081278226
-607.1424945612298,667.6598128423229,1230.0,-760.0000000000001,3418.0208,129.02269,0.063158065,False,False,-445.856147754679
-621.2846301849609,653.517677218592,1250.0,-760.0000000000001,3691.3474,137.63596,0.06989816,False,False,-462.90806272984923
-635.4267658086917,639.375541594861,1270.0,-760.0000000000001,3981.7986,146.45512,0.077064514,False,False,-480.0337833982035
-649.5689014324225,625.2334059711302,1290.0,-760.0000000000001,4290.509,155.46083,0.08468798,False,False,-497.23077713490784
-663.7110370561536,611.0912703473992,1310.0,-760.0000000000001,4619.385,164.61882,0.09281976,False,False,-514.4966160411187
-677.8531726798847,596.9491347236683,1330.0,-760.0000000000001,4969.2046,173.81383,0.10148231,False,False,-531.8289721767246
-691.9953083036155,582.8069990999373,1350.0,-760.0000000000001,5336.1084,183.05534,0.11057635,False,False,-549.2256130079958
-706.1374439273463,568.6648634762064,1370.0,-760.0000000000001,5721.4214,192.24844,0.12013859,False,False,-566.6843970627908
-720.2795795510774,554.5227278524754,1390.0,-760.0000000000001,6125.586,201.24419,0.1301834,False,False,-584.2032697857936
-734.4217151748085,540.3805922287445,1410.0,-760.0000000000001,6547.072,210.10318,0.14067203,False,False,-601.7802595861892
-748.5638507985393,526.2384566050135,1430.0,-760.0000000000001,6981.552,218.80095,0.15149274,False,False,-619.4134740701649
-762.7059864222704,512.0963209812826,1450.0,-760.0000000000001,7433.285,227.2491,0.16275963,False,False,-637.1010964506745
-776.8481220460012,497.9541853575515,1470.0,-760.0000000000001,7904.135,235.39537,0.17452398,False,False,-654.8413821270001
-790.9902576697323,483.8120497338207,1490.0,-760.0000000000001,8397.26,243.23888,0.18687075,False,False,-672.6326554267677
-805.1323932934631,469.6699141100896,1510.0,-760.0000000000001,8909.867,250.92996,0.1997279,False,False,-690.4733065032408
-819.2745289171942,455.5277784863588,1530.0,-760.0000000000001,9439.314,258.2542,0.21302922,False,False,-708.3617883809038
-833.4166645409252,441.3856428626277,1550.0000000000002,-760.0000000000001,9991.294,265.23987,0.22692694,False,False,-726.296614142541
-847.5588001646561,427.2435072388969,1570.0,-760.0000000000001,10570.867,271.75677,0.2415578,False,False,-744.2763542512408
-861.7009357883869,413.1013716151658,1590.0,-760.0000000000001,11166.045,277.64954,0.25660926,False,False,-762.2996340009834
-875.8430714121178,398.9592359914352,1609.9999999999998,-760.0000000000001,11778.658,283.0476,0.2721312,False,False,-780.3651310896873
-889.9852070358488,384.8171003677039,1630.0,-760.0000000000001,12407.789,287.94324,0.28810167,False,False,-798.4715733088472
-904.1273426595799,370.67496474397285,1650.0000000000002,-760.0000000000001,13055.302,292.47055,0.30457217,False,False,-816.6177363441105
-918.2694782833107,356.532829120242,1670.0,-760.0000000000001,13715.508,296.68945,0.32139435,False,False,-834.8024416813926
-932.4116139070418,342.3906934965112,1690.0,-760.0000000000001,14381.984,300.6484,0.3384002,False,False,-853.0245546133491
-946.5537495307726,328.24855787278034,1709.9999999999998,-760.0000000000001,15050.443,304.28638,0.35547763,False,False,-871.28298234126
-960.6958851545037,314.1064222490493,1730.0,-760.0000000000001,15718.64,307.5752,0.3725687,False,False,-889.576672167605
-974.8380207782345,299.9642866253182,1750.0,-760.0000000000001,16390.355,310.62634,0.38977498,False,False,-907.9046097748179
453.51767721859187,1700.035713374682,-250.0,-740.0,24764.773,317.50388,0.61827964,False,False,-910.1649440972532
439.37554159486086,1685.8935777509512,-229.99999999999997,-740.0,24051.057,319.441,0.59931326,False,False,-891.8613194282183
425.23340597112997,1671.7514421272203,-210.00000000000003,-740.0,23319.586,320.77176,0.57986546,False,False,-873.5923756888251
411.091270347399,1657.6093065034893,-190.00000000000003,-740.0,22569.84,321.35446,0.5599175,False,False,-855.3591373450888
396.94913472366807,1643.4671708797582,-170.0,-740.0,21802.082,320.937,0.53946745,False,False,-837.1626674904235
382.80699909993706,1629.3250352560274,-150.0,-740.0,21010.287,319.45248,0.5183499,False,False,-819.0040695697041
368.6648634762061,1615.1828996322965,-130.0,-740.0,20197.29,317.0401,0.4966511,False,False,-800.8844891890659
354.52272785247516,1601.0407640085655,-110.0,-740.0,19362.816,313.56512,0.4743598,False,False,-782.8051160158751
340.3805922287442,1586.8986283848344,-90.0,-740.0,18507.967,309.1376,0.4515123,False,False,-764.7671857735215
326.23845660501325,1572.7564927611036,-70.0,-740.0,17636.201,303.7441,0.4282048,False,False,-746.7719823358777
312.0963209812823,1558.6143571373727,-50.0,-740.0,16741.463,297.2573,0.4042694,False,False,-728.820839926517
297.95418535755135,1544.4722215136417,-30.0,-740.0,15826.737,289.3937,0.37977973,False,False,-710.9151454279796
283.81204973382046,1530.3300858899106,-10.0,-740.0,14882.07,279.6095,0.3544467,False,False,-693.0563408066079
269.6699141100894,1516.18795026618,10.0,-740.0,13909.516,268.03403,0.32834148,False,False,-675.2459256587007
255.52777848635844,1502.045814642449,30.0,-740.0,12920.754,255.03317,0.3018058,False,False,-657.4854598839455
241.3856428626275,1487.9036790187179,50.0,-740.0,11918.334,240.5365,0.2749135,False,False,-639.7765664923104
227.24350723889654,1473.761543394987,70.0,-740.0,10907.176,224.40828,0.24779564,False,False,-622.1209345507895
213.1013716151656,1459.619407771256,90.0,-740.0,9883.86,206.61673,0.22036049,False,False,-604.520322276581
198.95923599143464,1445.4772721475251,110.0,-740.0,8857.137,187.52673,0.19286755,False,False,-586.9765602834717
184.8171003677037,1431.335136523794,130.0,-740.0,7828.2026,166.89188,0.16534983,False,False,-569.4915549883588
170.67496474397274,1417.1930009000632,150.0,-740.0,6796.499,143.9195,0.13780755,False,False,-552.0672921849725
156.5328291202418,1403.0508652763322,170.0,-740.0,5756.9673,118.76396,0.110087484,False,False,-534.7058407919773
142.39069349651083,1388.9087296526013,190.00000000000003,-740.0,4713.4287,93.20409,0.08233738,False,False,-517.4093567826798
128.24855787277988,1374.7665940288703,210.00000000000003,-740.0,3744.4072,71.39588,0.056663852,False,False,-500.1800873036019
114.10642224904905,1360.6244584051394,229.99999999999997,-740.0,2942.255,54.57918,0.03575517,False,False,-483.0203749891163
99.96428662531798,1346.4823227814086,250.0,-740.0,2338.9983,41.338364,0.020427942,False,False,-465.93266247924095
85.82215100158703,1332.3401871576775,270.0,-740.0,1932.4175,31.516361,0.0105088735,False,False,-448.91949714747506
71.68001537785608,1318.1980515339465,290.0,-740.0,1663.2146,25.08544,0.0043070633,False,False,-431.98353604526784
57.53787975412513,1304.0559159102156,310.0,-740.0,1505.036,21.866764,0.0010706125,False,False,-415.12755106927557
43.39574413039418,1289.9137802864848,330.0,-740.0,1431.8665,20.692537,7.898509e-05,False,False,-398.3544343570202
29.253608506663227,1275.7716446627537,350.0,-740.0,1394.0667,20.082594,0.0,False,False,-381.66720391581936
15.111472882932276,1261.6295090390227,370.0,-740.0,1360.3534,19.509912,0.0,False,False,-365.0690094889617
0.9693372592013247,1247.4873734152918,390.0,-740.0,1327.7534,18.946077,0.0,False,False,-348.56313866195796
-13.172798364529626,1233.345237791561,410.0,-740.0,1296.2661,18.39106,0.0,False,False,-332.1530232103248
-27.314933988260577,1219.20310216783,430.0,-740.0,1265.8923,17.844925,0.0,False,False,-315.8422456886785
-41.45706961199153,1205.0609665440988,450.0,-740.0,1236.6313,17.307646,0.0,False,False,-299.63454625892484
-55.59920523572259,1190.918830920368,470.00000000000006,-740.0,1208.4822,16.779165,0.0,False,False,-283.53382975294323
-69.74134085945343,1176.7766952966372,490.0,-740.0,1181.444,16.259434,0.0,False,False,-267.5441729623761
-83.8834764831845,1162.634559672906,510.00000000000006,-740.0,1155.5161,15.748409,0.0,False,False,-251.66983214483946
-98.02561210691533,1148.492424049175,530.0,-740.0,1130.6973,15.246057,0.0,False,False,-235.91525073206654
-112.16774773064628,1134.3502884254442,550.0,-740.0,1106.9882,14.752401,0.0,False,False,-220.285067221067
-126.30988335437723,1120.2081528017134,570.0,-740.0,1084.3881,14.267417,0.0,False,False,-204.78412322429796
-140.45201897810819,1106.0660171779823,590.0,-740.0,1062.8965,13.791042,0.0,False,False,-189.417471649024
-154.59415460183914,1091.9238815542512,610.0,-740.0,1042.5127,13.3232565,0.0,False,False,-174.19038496939393
-168.7362902255701,1077.7817459305204,630.0,-740.0,1023.23755,12.864096,0.0,False,False,-159.10836354725257
-182.87842584930104,1063.6396103067896,650.0,-740.0,1005.07,12.413523,0.0,False,False,-144.17714394922527
-197.0205614730321,1049.4974746830585,670.0,-740.0,988.0113,11.971619,0.0,False,False,-129.40270719811141
-211.16269709676294,1035.3553390593274,690.0,-740.0,972.12506,11.536031,1.6237318e-06,False,False,-114.79128688604267
-225.304832720494,1021.2132034355966,710.0,-740.0,958.1535,11.096967,2.3792294e-05,False,False,-100.34937706514657
-239.44696834422484,1007.0710678118656,730.0,-740.0,946.4061,10.686663,7.44299e-05,False,False,-86.08373981856138
-253.5891039679559,992.9289321881347,750.0,-740.0,937.5897,10.361507,0.00017156612,False,False,-72.00141240060354
-267.73123959168674,978.7867965644037,770.0,-740.0,933.1141,10.210418,0.00035121973,False,False,-67.94194598770208
-281.8733752154176,964.6446609406729,789.9999999999999,-740.0,932.8355,10.432994,0.0006098227,False,False,-82.45092267501897
-296.01551083914865,950.5025253169418,810.0,-740.0,937.72986,11.142785,0.0009724647,False,False,-97.1326264403955
-310.1576464628797,936.3603896932109,830.0,-740.0,948.4021,12.445899,0.0014547356,False,False,-111.9802156513398
-324.29978208661055,922.2182540694799,850.0,-740.0,965.288,14.363524,0.0020679224,False,False,-126.9871339105873
-338.4419177103414,908.0761184457491,869.9999999999999,-740.0,988.46295,16.857622,0.0028141504,False,False,-142.14710085872912
-352.58405333407245,893.9339828220179,890.0000000000001,-740.0,1016.96246,19.86028,0.0036688112,False,False,-157.4541027617468
-366.7261889578035,879.7918471982871,910.0,-740.0,1053.6858,23.26491,0.0047065862,False,False,-172.90238297993082
-380.8683245815346,865.6497115745561,930.0,-740.0,1097.415,27.082428,0.005896357,False,False,-188.48643240047136
-395.0104602052654,851.5075759508252,950.0,-740.0,1149.3912,31.25119,0.0072703566,False,False,-204.20097990327184
-409.15259582899625,837.3654403270943,969.9999999999999,-740.0,1213.5061,35.7487,0.008929148,False,False,-220.04098291819685
-423.2947314527273,823.2233047033633,990.0,-740.0,1288.881,40.604965,0.010850536,False,False,-236.00161812191828
-437.4368670764584,809.0811690796323,1010.0,-740.0,1375.4556,45.82671,0.013033427,False,False,-252.07827231367608
-451.5790027001892,794.9390334559014,1030.0,-740.0,1471.5442,51.397736,0.015434734,False,False,-268.266533501535
-465.72113832392006,780.7968978321704,1050.0,-740.0,1578.0406,57.29201,0.01807794,False,False,-284.5621822239669
-479.8632739476511,766.6547622084395,1070.0,-740.0,1695.7891,63.48543,0.020985316,False,False,-300.9611831257689
-494.0054095713822,752.5126265847085,1090.0,-740.0,1827.2701,69.95486,0.024221487,False,False,-317.45967680229217
-508.147545195113,738.3704909609776,1110.0,-740.0,1973.2308,76.704346,0.02780639,False,False,-334.05397192167607
-522.2896808188439,724.2283553372466,1130.0,-740.0,2131.7144,83.74043,0.03168999,False,False,-350.7405376311174
-536.4318164425749,710.0862197135157,1150.0,-740.0,2305.6162,91.032646,0.035948142,False,False,-367.51599625013546
-550.573952066306,695.9440840897847,1170.0,-740.0,2498.077,98.56314,0.04066336,False,False,-384.37711625120426
-564.7160876900368,681.8019484660538,1190.0,-740.0,2710.2578,106.33408,0.045866884,False,False,-401.32080552598666
-578.8582233137677,667.6598128423228,1210.0,-740.0,2939.9668,114.36114,0.051502805,False,False,-418.34410493363697
-593.0003589374987,653.5176772185919,1230.0,-740.0,3183.7,122.66153,0.057480868,False,False,-435.4441821262156
-607.1424945612298,639.3755415948609,1250.0,-740.0,3445.552,131.18452,0.0639088,False,False,-452.61832564510917
-621.2846301849606,625.23340597113,1270.0,-740.0,3724.4277,139.93195,0.0707592,False,False,-469.86393928145617
-635.4267658086915,611.0912703473991,1290.0,-740.0,4019.947,148.89326,0.07802331,False,False,-487.1785366928882
-649.5689014324225,596.9491347236682,1310.0,-740.0,4334.4385,158.0368,0.08576327,False,False,-504.5597362683877
-663.7110370561536,582.8069990999372,1330.0,-740.0,4668.596,167.30449,0.093998864,False,False,-522.0052562327111
-677.8531726798844,568.6648634762063,1350.0,-740.0,5024.111,176.60281,0.10277638,False,False,-539.5129099815955
-691.9953083036153,554.5227278524753,1370.0,-740.0,5396.6455,185.89824,0.11198433,False,False,-557.0806016388491
-706.1374439273463,540.3805922287444,1390.0,-740.0,5786.8286,195.11142,0.12164136,False,False,-574.7063218263905
-720.2795795510774,526.2384566050134,1410.0,-740.0,6195.5723,204.10341,0.13177401,False,False,-592.3881436383531
-734.4217151748082,512.0963209812825,1430.0,-740.0,6623.1987,212.9845,0.14239174,False,False,-610.124218810462
-748.5638507985393,497.9541853575515,1450.0,-740.0,7062.797,221.64491,0.1533159,False,False,-627.9127740760559
-762.7059864222701,483.81204973382046,1470.0,-740.0,7519.0283,230.07483,0.16467062,False,False,-645.7521077003063
-776.8481220460012,469.6699141100896,1490.0,-740.0,7994.8037,238.22585,0.17653474,False,False,-663.640586184408
-790.990257669732,455.52777848635856,1510.0,-740.0,8493.584,246.09935,0.18900132,False,False,-681.5766411317684
-805.1323932934631,441.3856428626277,1530.0,-740.0,9011.636,253.77779,0.20197412,False,False,-699.5587662684688
-819.2745289171942,427.24350723889665,1550.0000000000002,-740.0,9545.315,261.02792,0.21536072,False,False,-717.5855146105538
-833.416664540925,413.1013716151658,1570.0,-740.0,10101.867,268.0344,0.22935359,False,False,-735.6554957709781
-847.5588001646558,398.95923599143475,1590.0,-740.0,10684.432,274.42795,0.24404007,False,False,-753.7673733993346
-861.7009357883867,384.81710036770414,1609.9999999999998,-740.0,11284.032,280.23074,0.25918627,False,False,-771.9198627477483
-875.8430714121178,370.67496474397285,1630.0,-740.0,11900.154,285.4988,0.2747804,False,False,-790.1117283566409
-889.9852070358488,356.5328291202418,1650.0000000000002,-740.0,12536.386,290.38092,0.2909194,False,False,-808.3417818543045
-904.1273426595797,342.39069349651095,1670.0,-740.0,13188.916,294.8223,0.30750543,False,False,-826.6088798645427
-918.2694782833107,328.2485578727801,1690.0,-740.0,13856.304,298.96603,0.32450253,False,False,-844.9119220168751
-932.4116139070416,314.1064222490493,1709.9999999999998,-740.0,14528.866,302.80283,0.34165603,False,False,-863.249849054066
-946.5537495307726,299.9642866253182,1730.0,-740.0,15201.873,306.24548,0.35884225,False,False,-881.6216410320114
-960.6958851545035,285.82215100158714,1750.0,-740.0,15877.395,309.4609,0.37611735,False,False,-900.026315607234
467.6598128423227,1685.8935777509512,-250.0,-720.0,24265.32,320.36087,0.6047219,False,False,-902.2310504436167
453.51767721859176,1671.7514421272203,-229.99999999999997,-720.0,23537.77,321.91312,0.58536345,False,False,-883.8503410734203
439.37554159486086,1657.6093065034893,-210.00000000000003,-720.0,22794.61,322.7771,0.5655796,False,False,-865.5029471574305
425.2334059711299,1643.4671708797584,-190.00000000000003,-720.0,22034.916,322.67334,0.5453335,False,False,-847.1898614229332
411.0912703473989,1629.3250352560274,-170.0,-720.0,21251.377,321.53705,0.5244247,False,False,-828.9121144643042
396.94913472366795,1615.1828996322965,-150.0,-720.0,20444.807,319.4432,0.50288177,False,False,-810.6707764596268
382.806999099937,1601.0407640085655,-130.0,-720.0,19617.96,316.3477,0.48077995,False,False,-792.4669589745652
368.66486347620605,1586.8986283848344,-110.0,-720.0,18766.73,312.1955,0.45800632,False,False,-774.3018168581527
354.5227278524751,1572.7564927611036,-90.0,-720.0,17900.34,307.17557,0.43482533,False,False,-756.1765502354134
340.38059222874415,1558.6143571373727,-70.0,-720.0,17012.65,301.12915,0.41106194,False,False,-738.0924066019548
326.2384566050132,1544.4722215136417,-50.0,-720.0,16105.815,293.78302,0.38676888,False,False,-720.0506830259366
312.09632098128225,1530.3300858899106,-30.0,-720.0,15172.355,284.67404,0.36172512,False,False,-702.0527284630776
297.9541853575513,1516.1879502661798,-10.0,-720.0,14206.445,273.67294,0.33577478,False,False,-684.0999461906125
283.81204973382034,1502.045814642449,10.0,-720.0,13220.18,261.11545,0.3092733,False,False,-666.1937963663893
269.6699141100894,1487.9036790187179,30.0,-720.0,12219.553,247.05225,0.2823937,False,False,-648.3357987195621
255.52777848635844,1473.761543394987,50.0,-720.0,11210.375,231.46306,0.25529903,False,False,-630.5275353796001
241.3856428626275,1459.619407771256,70.0,-720.0,10188.162,214.22711,0.22786483,False,False,-612.7706538505994
227.24350723889654,1445.4772721475251,90.0,-720.0,9158.081,195.47519,0.20024067,False,False,-595.0668701381477
213.1013716151656,1431.335136523794,110.0,-720.0,8125.3623,175.17247,0.17258124,False,False,-577.4179720362397
198.95923599143464,1417.1930009000632,130.0,-720.0,7095.828,153.03409,0.1450547,False,False,-559.8258225819765
184.8171003677037,1403.0508652763322,150.0,-720.0,6053.057,128.08705,0.11721769,False,False,-542.2923636860022
170.67496474397274,1388.9087296526013,170.0,-720.0,5005.1367,101.62365,0.08930439,False,False,-524.8196199468229
156.5328291202418,1374.7665940288703,190.00000000000003,-720.0,3989.8013,77.28339,0.062322922,False,False,-507.4097026573065
142.39069349651072,1360.6244584051394,210.00000000000003,-720.0,3114.4312,58.270706,0.03933133,False,False,-490.0648140117951
128.24855787277988,1346.4823227814086,229.99999999999997,-720.0,2445.0845,43.54863,0.022180531,False,False,-472.7872515223041
114.10642224904893,1332.3401871576775,250.0,-720.0,1997.7351,32.85299,0.011180632,False,False,-455.57941265230835
99.96428662531798,1318.1980515339465,270.0,-720.0,1706.4607,25.996939,0.0044289026,False,False,-438.4437996765307
85.82215100158703,1304.0559159102156,290.0,-720.0,1540.0475,22.688057,0.0010242945,False,False,-421.3830247749801
71.68001537785608,1289.9137802864848,310.0,-720.0,1465.6074,21.531761,5.438566e-05,False,False,-404.39981536921607
57.537879754125015,1275.7716446627537,330.0,-720.0,1426.6332,20.907396,0.0,False,False,-387.4970197084046
43.39574413039418,1261.6295090390227,350.0,-720.0,1390.842,20.310131,0.0,False,False,-370.67761271216557
29.253608506663113,1247.4873734152918,370.0,-720.0,1356.192,19.721716,0.0,False,False,-353.9447020764688
15.111472882932276,1233.345237791561,390.0,-720.0,1322.6865,19.142408,0.0,False,False,-337.30153464787224
0.969337259201211,1219.20310216783,410.0,-720.0,1290.3243,18.572155,0.0,False,False,-320.751503070192
-13.172798364529626,1205.0609665440988,430.0,-720.0,1259.106,18.010963,0.0,False,False,-304.29815270619287
-27.31493398826069,1190.918830920368,450.0,-720.0,1229.0319,17.458895,0.0,False,False,-287.94518883507016
-41.45706961199164,1176.776695296637,470.00000000000006,-720.0,1200.101,16.9159,0.0,False,False,-271.69648412426636
-55.59920523572259,1162.634559672906,490.0,-720.0,1172.3129,16.381924,0.0,False,False,-255.5560863715476
-69.74134085945354,1148.492424049175,510.00000000000006,-720.0,1145.6663,15.856916,0.0,False,False,-239.52822651009186
-83.8834764831845,1134.3502884254442,530.0,-720.0,1120.1603,15.340828,0.0,False,False,-223.61732686566276
-98.02561210691533,1120.2081528017134,550.0,-720.0,1095.7942,14.83364,0.0,False,False,-207.82800965058217
-112.1677477306464,1106.0660171779823,570.0,-720.0,1072.5684,14.335379,0.0,False,False,-192.16510567416933
-126.30988335437723,1091.9238815542512,590.0,-720.0,1050.4819,13.845989,0.0,False,False,-176.63366324345813
-140.4520189781083,1077.7817459305204,610.0,-720.0,1029.5349,13.365438,0.0,False,False,-161.2389572212673
-154.59415460183914,1063.6396103067896,630.0,-720.0,1009.72675,12.893727,0.0,False,False,-145.98649820098342
-168.7362902255702,1049.4974746830585,650.0,-720.0,991.0576,12.430859,0.0,False,False,-130.88204174863844
-182.87842584930115,1035.3553390593274,670.0,-720.0,973.52734,11.976834,0.0,False,False,-115.93159765291439
-197.0205614730321,1021.2132034355966,690.0,-720.0,957.1367,11.531728,0.0,False,False,-101.14143911252476
-211.16269709676305,1007.0710678118656,710.0,-720.0,941.9146,11.094401,7.455528e-07,False,False,-86.51811177790275
-225.304832720494,992.9289321881347,730.0,-720.0,928.66144,10.651951,2.2639957e-05,False,False,-72.06844255021122
-239.44696834422484,978.7867965644037,750.0,-720.0,917.62463,10.242482,7.201775e-05,False,False,-57.799548025358085
-253.5891039679559,964.6446609406728,770.0,-720.0,909.53076,9.927526,0.00016739935,False,False,-54.182147448912254
-267.73123959168674,950.502525316942,789.9999999999999,-720.0,905.8242,9.802672,0.0003456992,False,False,-68.87791632159745
-281.8733752154178,936.3603896932109,810.0,-720.0,906.51056,10.0786085,0.0006071692,False,False,-83.74351209130666
-296.01551083914865,922.2182540694799,830.0,-720.0,912.37134,10.877228,0.0009719494,False,False,-98.7720418721984
-310.1576464628797,908.076118445749,850.0,-720.0,924.09045,12.29517,0.0014576337,False,False,-113.95691119540174
-324.29978208661055,893.9339828220182,869.9999999999999,-720.0,942.29047,14.335434,0.002080324,False,False,-129.2918134831227
-338.4419177103416,879.791847198287,890.0000000000001,-720.0,966.9223,16.953989,0.0028389588,False,False,-144.7707194019247
-352.5840533340727,865.6497115745561,910.0,-720.0,996.93085,20.080124,0.003706601,False,False,-160.38786618957724
-366.7261889578035,851.5075759508252,930.0,-720.0,1035.1752,23.604284,0.004756947,False,False,-176.13774703475949
-380.8683245815346,837.3654403270942,950.0,-720.0,1080.8801,27.535702,0.0059702694,False,False,-192.01510057549186
-395.0104602052654,823.2233047033634,969.9999999999999,-720.0,1134.5636,31.821375,0.007360205,False,False,-208.01490057035298
-409.1525958289965,809.0811690796323,990.0,-720.0,1200.8381,36.431946,0.009045944,False,False,-224.13234578618994
-423.2947314527273,794.9390334559014,1010.0,-720.0,1278.4253,41.404446,0.010994986,False,False,-240.3628501370073
-437.4368670764584,780.7968978321704,1030.0,-720.0,1367.8513,46.74147,0.013221426,False,False,-256.70203310092563
-451.5790027001892,766.6547622084395,1050.0,-720.0,1466.7568,52.433247,0.01566478,False,False,-273.1457104353767
-465.7211383239203,752.5126265847085,1070.0,-720.0,1576.3074,58.45081,0.018355563,False,False,-289.6898852049667
-479.8632739476511,738.3704909609776,1090.0,-720.0,1697.2334,64.77029,0.021313015,False,False,-306.33073913155704
-494.0054095713822,724.2283553372466,1110.0,-720.0,1831.946,71.36864,0.024600094,False,False,-323.06462427199676
-508.147545195113,710.0862197135157,1130.0,-720.0,1981.8276,78.24567,0.028253311,False,False,-339.88805502549354
-522.2896808188441,695.9440840897847,1150.0,-720.0,2144.336,85.41266,0.032207474,False,False,-356.7977004697496
-536.4318164425749,681.8019484660538,1170.0,-720.0,2322.225,92.839485,0.036534853,False,False,-373.79037702263736
-550.573952066306,667.6598128423228,1190.0,-720.0,2518.7458,100.50706,0.041320886,False,False,-390.8630414242806
-564.7160876900368,653.5176772185919,1210.0,-720.0,2735.7627,108.41248,0.046615213,False,False,-408.01278403287233
-578.8582233137679,639.3755415948609,1230.0,-720.0,2970.5398,116.57629,0.0523478,False,False,-425.23682242636437
-593.0003589374987,625.23340597113,1250.0,-720.0,3219.6863,125.014626,0.058431357,False,False,-442.5324953012324
-607.1424945612298,611.091270347399,1270.0,-720.0,3487.1204,133.67735,0.06496914,False,False,-459.89725665883776
-621.2846301849606,596.9491347236682,1290.0,-720.0,3772.1013,142.56262,0.071943045,False,False,-477.3286702694158
-635.4267658086917,582.8069990999372,1310.0,-720.0,4073.6504,151.66516,0.079328746,False,False,-494.8244044034069
-649.5689014324225,568.6648634762063,1330.0,-720.0,4394.4775,160.94879,0.087198466,False,False,-512.3822268196623
-663.7110370561536,554.5227278524753,1350.0,-720.0,4734.6533,170.29604,0.095556125,False,False,-530.0000000000001
-677.8531726798844,540.3805922287444,1370.0,-720.0,5096.337,179.66565,0.10446018,False,False,-547.6756766196206
-691.9953083036155,526.2384566050134,1390.0,-720.0,5475.325,189.02292,0.1138026,False,False,-565.4072952429985
-706.1374439273463,512.0963209812825,1410.0,-720.0,5870.863,198.22464,0.12356642,False,False,-583.1929762350512
-720.2795795510774,497.9541853575515,1430.0,-720.0,6285.539,207.24275,0.13382134,False,False,-601.0309178776031
-734.4217151748085,483.8120497338206,1450.0,-720.0,6718.8623,216.07596,0.14455634,False,False,-618.919392681427
-748.5638507985393,469.6699141100895,1470.0,-720.0,7164.5464,224.72134,0.1556086,False,False,-636.8567438844489
-762.7059864222704,455.52777848635867,1490.0,-720.0,7625.765,233.10599,0.16706367,False,False,-654.8413821270001
-776.8481220460012,441.3856428626276,1510.0,-720.0,8107.006,241.22226,0.17904153,False,False,-672.8717822953438
-790.9902576697323,427.24350723889677,1530.0,-720.0,8612.463,249.12636,0.19165467,False,False,-690.9464805250342
-805.1323932934633,413.1013716151657,1550.0000000000002,-720.0,9135.322,256.7064,0.2047267,False,False,-709.0640713560157
-819.2745289171942,398.95923599143487,1570.0,-720.0,9675.744,263.9664,0.21826431,False,False,-727.2232050317065
-833.416664540925,384.8171003677038,1590.0,-720.0,10237.391,270.93372,0.23236647,False,False,-745.4225849346628
-847.5588001646558,370.6749647439732,1609.9999999999998,-720.0,10823.022,277.14243,0.24711129,False,False,-763.6609651517492
-861.7009357883869,356.5328291202419,1630.0,-720.0,11427.844,282.839,0.26237386,False,False,-781.9371481620781
-875.843071412118,342.39069349651083,1650.0000000000002,-720.0,12049.266,288.01163,0.27808815,False,False,-800.2499826412998
-889.9852070358488,328.24855787278,1670.0,-720.0,12691.498,292.8066,0.29436776,False,False,-818.598361376145
-904.1273426595799,314.10642224904916,1690.0,-720.0,13351.142,297.20337,0.31112587,False,False,-836.98121928342
-918.2694782833107,299.9642866253183,1709.9999999999998,-720.0,14024.965,301.22842,0.32827953,False,False,-855.3975315279471
-932.4116139070418,285.82215100158726,1730.0,-720.0,14703.127,304.92206,0.34556937,False,False,-873.846311734236
-946.5537495307726,271.6800153778562,1750.0,-720.0,15381.281,308.20447,0.36288178,False,False,-892.3266102869242
481.80194846605366,1671.7514421272203,-250.0,-700.0,23779.012,322.85248,0.59146476,False,False,-894.4750789824573
467.6598128423227,1657.6093065034893,-229.99999999999997,-700.0,23040.8,323.96494,0.5717963,False,False,-876.018380287412
453.5176772185918,1643.4671708797584,-210.00000000000003,-700.0,22288.162,324.16302,0.55172527,False,False,-857.5936319515155
439.37554159486086,1629.3250352560274,-190.00000000000003,-700.0,21514.629,323.42126,0.53107417,False,False,-839.2017941915557
425.23340597112986,1615.1828996322965,-170.0,-700.0,20715.115,321.66226,0.5097023,False,False,-820.8438642695467
